Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
BCD,bcs_fo,USDINR,1043136,OPTCUR,PE,85.8,USDINR,USDINR26JUN26P85.8,USDINR 26th JUN26 85.8 PE,2026-06-26,1,0.0025
BCD,bcs_fo,USDINR,1043137,OPTCUR,CE,85.7,USDINR,USDINR26JUN26C85.7,USDINR 26th JUN26 85.7 CE,2026-06-26,1,0.0025
BCD,bcs_fo,USDINR,1043138,OPTCUR,PE,85.7,USDINR,USDINR26JUN26P85.7,USDINR 26th JUN26 85.7 PE,2026-06-26,1,0.0025
BCD,bcs_fo,USDINR,1045480,OPTCUR,CE,85.6,USDINR,USDINR26JUN26C85.6,USDINR 26th JUN26 85.6 CE,2026-06-26,1,0.0025
BCD,bcs_fo,USDINR,1045481,OPTCUR,PE,85.6,USDINR,USDINR26JUN26P85.6,USDINR 26th JUN26 85.6 PE,2026-06-26,1,0.0025
BCD,bcs_fo,USDINR,2156070,OPTCUR,CE,85.75,USDINR,USDINR26JUN26C85.75,USDINR 26th JUN26 85.75 CE,2026-06-26,1,0.0025
BCD,bcs_fo,USDINR,2156058,OPTCUR,PE,85.75,USDINR,USDINR26JUN26P85.75,USDINR 26th JUN26 85.75 PE,2026-06-26,1,0.0025
BCD,bcs_fo,USDINR,1046794,OPTCUR,CE,86.1,USDINR,USDINR28JAN26C86.1,USDINR 28th JAN26 86.1 CE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046795,OPTCUR,PE,86.1,USDINR,USDINR28JAN26P86.1,USDINR 28th JAN26 86.1 PE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,2100093,OPTCUR,CE,86.0,USDINR,USDINR28JAN26C86.0,USDINR 28th JAN26 86.0 CE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,2100086,OPTCUR,PE,86.0,USDINR,USDINR28JAN26P86.0,USDINR 28th JAN26 86.0 PE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046796,OPTCUR,CE,85.9,USDINR,USDINR28JAN26C85.9,USDINR 28th JAN26 85.9 CE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046797,OPTCUR,PE,85.9,USDINR,USDINR28JAN26P85.9,USDINR 28th JAN26 85.9 PE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046798,OPTCUR,CE,85.8,USDINR,USDINR28JAN26C85.8,USDINR 28th JAN26 85.8 CE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046799,OPTCUR,PE,85.8,USDINR,USDINR28JAN26P85.8,USDINR 28th JAN26 85.8 PE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046800,OPTCUR,CE,85.7,USDINR,USDINR28JAN26C85.7,USDINR 28th JAN26 85.7 CE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046801,OPTCUR,PE,85.7,USDINR,USDINR28JAN26P85.7,USDINR 28th JAN26 85.7 PE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046802,OPTCUR,CE,85.6,USDINR,USDINR28JAN26C85.6,USDINR 28th JAN26 85.6 CE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,1046803,OPTCUR,PE,85.6,USDINR,USDINR28JAN26P85.6,USDINR 28th JAN26 85.6 PE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,2100126,OPTCUR,CE,85.75,USDINR,USDINR28JAN26C85.75,USDINR 28th JAN26 85.75 CE,2026-01-28,1,0.0025
BCD,bcs_fo,USDINR,2100113,OPTCUR,PE,85.75,USDINR,USDINR28JAN26P85.75,USDINR 28th JAN26 85.75 PE,2026-01-28,1,0.0025
BCD,bcs_fo,EURINR,2171849,OPTCUR,CE,98.75,EURINR,EURINR26DEC25C98.75,EURINR 26th DEC 98.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,EURINR,2171817,OPTCUR,PE,98.75,EURINR,EURINR26DEC25P98.75,EURINR 26th DEC 98.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,EURINR,2172117,OPTCUR,CE,98.5,EURINR,EURINR26DEC25C98.5,EURINR 26th DEC 98.5 CE,2025-12-26,1,0.0025
BCD,bcs_fo,EURINR,2172112,OPTCUR,PE,98.5,EURINR,EURINR26DEC25P98.5,EURINR 26th DEC 98.5 PE,2025-12-26,1,0.0025
BCD,bcs_fo,EURINR,2179836,OPTCUR,CE,98.75,EURINR,EURINR02JAN26C98.75,EURINR 2nd JAN26 98.75 CE,2026-01-02,1,0.0025
BCD,bcs_fo,EURINR,2179828,OPTCUR,PE,98.75,EURINR,EURINR02JAN26P98.75,EURINR 2nd JAN26 98.75 PE,2026-01-02,1,0.0025
BCD,bcs_fo,EURINR,2174610,OPTCUR,CE,98.5,EURINR,EURINR02JAN26C98.5,EURINR 2nd JAN26 98.5 CE,2026-01-02,1,0.0025
BCD,bcs_fo,EURINR,2174593,OPTCUR,PE,98.5,EURINR,EURINR02JAN26P98.5,EURINR 2nd JAN26 98.5 PE,2026-01-02,1,0.0025
BCD,bcs_fo,EURINR,2180302,OPTCUR,CE,98.75,EURINR,EURINR09JAN26C98.75,EURINR 9th JAN26 98.75 CE,2026-01-09,1,0.0025
BCD,bcs_fo,EURINR,2180291,OPTCUR,PE,98.75,EURINR,EURINR09JAN26P98.75,EURINR 9th JAN26 98.75 PE,2026-01-09,1,0.0025
BCD,bcs_fo,EURINR,2180485,OPTCUR,CE,98.5,EURINR,EURINR09JAN26C98.5,EURINR 9th JAN26 98.5 CE,2026-01-09,1,0.0025
BCD,bcs_fo,EURINR,2180475,OPTCUR,PE,98.5,EURINR,EURINR09JAN26P98.5,EURINR 9th JAN26 98.5 PE,2026-01-09,1,0.0025
BCD,bcs_fo,EURINR,2101242,OPTCUR,CE,98.75,EURINR,EURINR16JAN26C98.75,EURINR 16th JAN26 98.75 CE,2026-01-16,1,0.0025
BCD,bcs_fo,EURINR,2101231,OPTCUR,PE,98.75,EURINR,EURINR16JAN26P98.75,EURINR 16th JAN26 98.75 PE,2026-01-16,1,0.0025
BCD,bcs_fo,EURINR,2101471,OPTCUR,CE,98.5,EURINR,EURINR16JAN26C98.5,EURINR 16th JAN26 98.5 CE,2026-01-16,1,0.0025
BCD,bcs_fo,EURINR,2101457,OPTCUR,PE,98.5,EURINR,EURINR16JAN26P98.5,EURINR 16th JAN26 98.5 PE,2026-01-16,1,0.0025
BCD,bcs_fo,EURINR,2101979,OPTCUR,CE,98.75,EURINR,EURINR23JAN26C98.75,EURINR 23rd JAN26 98.75 CE,2026-01-23,1,0.0025
BCD,bcs_fo,EURINR,2101968,OPTCUR,PE,98.75,EURINR,EURINR23JAN26P98.75,EURINR 23rd JAN26 98.75 PE,2026-01-23,1,0.0025
BCD,bcs_fo,EURINR,2102152,OPTCUR,CE,98.5,EURINR,EURINR23JAN26C98.5,EURINR 23rd JAN26 98.5 CE,2026-01-23,1,0.0025
BCD,bcs_fo,EURINR,2102143,OPTCUR,PE,98.5,EURINR,EURINR23JAN26P98.5,EURINR 23rd JAN26 98.5 PE,2026-01-23,1,0.0025
BCD,bcs_fo,EURINR,2102496,OPTCUR,CE,98.75,EURINR,EURINR30JAN26C98.75,EURINR 30th JAN26 98.75 CE,2026-01-30,1,0.0025
BCD,bcs_fo,EURINR,2102489,OPTCUR,PE,98.75,EURINR,EURINR30JAN26P98.75,EURINR 30th JAN26 98.75 PE,2026-01-30,1,0.0025
BCD,bcs_fo,EURINR,2102638,OPTCUR,CE,98.5,EURINR,EURINR30JAN26C98.5,EURINR 30th JAN26 98.5 CE,2026-01-30,1,0.0025
BCD,bcs_fo,EURINR,2102631,OPTCUR,PE,98.5,EURINR,EURINR30JAN26P98.5,EURINR 30th JAN26 98.5 PE,2026-01-30,1,0.0025
BCD,bcs_fo,EURINR,2103144,OPTCUR,CE,98.75,EURINR,EURINR06FEB26C98.75,EURINR 6th FEB26 98.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,EURINR,2103134,OPTCUR,PE,98.75,EURINR,EURINR06FEB26P98.75,EURINR 6th FEB26 98.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,EURINR,2103315,OPTCUR,CE,98.5,EURINR,EURINR06FEB26C98.5,EURINR 6th FEB26 98.5 CE,2026-02-06,1,0.0025
BCD,bcs_fo,EURINR,2103304,OPTCUR,PE,98.5,EURINR,EURINR06FEB26P98.5,EURINR 6th FEB26 98.5 PE,2026-02-06,1,0.0025
BCD,bcs_fo,EURINR,2137491,OPTCUR,CE,98.75,EURINR,EURINR29DEC25C98.75,EURINR 29th DEC 98.75 CE,2025-12-29,1,0.0025
BCD,bcs_fo,EURINR,2137486,OPTCUR,PE,98.75,EURINR,EURINR29DEC25P98.75,EURINR 29th DEC 98.75 PE,2025-12-29,1,0.0025
BCD,bcs_fo,EURINR,2137683,OPTCUR,CE,98.5,EURINR,EURINR29DEC25C98.5,EURINR 29th DEC 98.5 CE,2025-12-29,1,0.0025
BCD,bcs_fo,EURINR,2137666,OPTCUR,PE,98.5,EURINR,EURINR29DEC25P98.5,EURINR 29th DEC 98.5 PE,2025-12-29,1,0.0025
BCD,bcs_fo,EURINR,2140490,OPTCUR,CE,98.75,EURINR,EURINR27MAR26C98.75,EURINR 27th MAR26 98.75 CE,2026-03-27,1,0.0025
BCD,bcs_fo,EURINR,2140478,OPTCUR,PE,98.75,EURINR,EURINR27MAR26P98.75,EURINR 27th MAR26 98.75 PE,2026-03-27,1,0.0025
BCD,bcs_fo,EURINR,2140727,OPTCUR,CE,98.5,EURINR,EURINR27MAR26C98.5,EURINR 27th MAR26 98.5 CE,2026-03-27,1,0.0025
BCD,bcs_fo,EURINR,2140707,OPTCUR,PE,98.5,EURINR,EURINR27MAR26P98.5,EURINR 27th MAR26 98.5 PE,2026-03-27,1,0.0025
BCD,bcs_fo,EURINR,2155509,OPTCUR,CE,98.75,EURINR,EURINR26JUN26C98.75,EURINR 26th JUN26 98.75 CE,2026-06-26,1,0.0025
BCD,bcs_fo,EURINR,2155498,OPTCUR,PE,98.75,EURINR,EURINR26JUN26P98.75,EURINR 26th JUN26 98.75 PE,2026-06-26,1,0.0025
BCD,bcs_fo,EURINR,2155797,OPTCUR,CE,98.5,EURINR,EURINR26JUN26C98.5,EURINR 26th JUN26 98.5 CE,2026-06-26,1,0.0025
BCD,bcs_fo,EURINR,2155784,OPTCUR,PE,98.5,EURINR,EURINR26JUN26P98.5,EURINR 26th JUN26 98.5 PE,2026-06-26,1,0.0025
BCD,bcs_fo,EURINR,2100341,OPTCUR,CE,98.75,EURINR,EURINR28JAN26C98.75,EURINR 28th JAN26 98.75 CE,2026-01-28,1,0.0025
BCD,bcs_fo,EURINR,2100331,OPTCUR,PE,98.75,EURINR,EURINR28JAN26P98.75,EURINR 28th JAN26 98.75 PE,2026-01-28,1,0.0025
BCD,bcs_fo,EURINR,2100558,OPTCUR,CE,98.5,EURINR,EURINR28JAN26C98.5,EURINR 28th JAN26 98.5 CE,2026-01-28,1,0.0025
BCD,bcs_fo,EURINR,2100539,OPTCUR,PE,98.5,EURINR,EURINR28JAN26P98.5,EURINR 28th JAN26 98.5 PE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2172688,OPTCUR,CE,113.0,GBPINR,GBPINR26DEC25C113.0,GBPINR 26th DEC 113.0 CE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2172679,OPTCUR,PE,113.0,GBPINR,GBPINR26DEC25P113.0,GBPINR 26th DEC 113.0 PE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2172779,OPTCUR,CE,112.75,GBPINR,GBPINR26DEC25C112.75,GBPINR 26th DEC 112.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2172774,OPTCUR,PE,112.75,GBPINR,GBPINR26DEC25P112.75,GBPINR 26th DEC 112.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2172941,OPTCUR,CE,112.5,GBPINR,GBPINR26DEC25C112.5,GBPINR 26th DEC 112.5 CE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2172938,OPTCUR,PE,112.5,GBPINR,GBPINR26DEC25P112.5,GBPINR 26th DEC 112.5 PE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2173017,OPTCUR,CE,112.25,GBPINR,GBPINR26DEC25C112.25,GBPINR 26th DEC 112.25 CE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2173009,OPTCUR,PE,112.25,GBPINR,GBPINR26DEC25P112.25,GBPINR 26th DEC 112.25 PE,2025-12-26,1,0.0025
BCD,bcs_fo,GBPINR,2179914,OPTCUR,CE,113.0,GBPINR,GBPINR02JAN26C113.0,GBPINR 2nd JAN26 113.0 CE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2179903,OPTCUR,PE,113.0,GBPINR,GBPINR02JAN26P113.0,GBPINR 2nd JAN26 113.0 PE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2174603,OPTCUR,CE,112.75,GBPINR,GBPINR02JAN26C112.75,GBPINR 2nd JAN26 112.75 CE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2174589,OPTCUR,PE,112.75,GBPINR,GBPINR02JAN26P112.75,GBPINR 2nd JAN26 112.75 PE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2176013,OPTCUR,CE,112.5,GBPINR,GBPINR02JAN26C112.5,GBPINR 2nd JAN26 112.5 CE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2175966,OPTCUR,PE,112.5,GBPINR,GBPINR02JAN26P112.5,GBPINR 2nd JAN26 112.5 PE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2174628,OPTCUR,CE,112.25,GBPINR,GBPINR02JAN26C112.25,GBPINR 2nd JAN26 112.25 CE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2174624,OPTCUR,PE,112.25,GBPINR,GBPINR02JAN26P112.25,GBPINR 2nd JAN26 112.25 PE,2026-01-02,1,0.0025
BCD,bcs_fo,GBPINR,2180367,OPTCUR,CE,113.0,GBPINR,GBPINR09JAN26C113.0,GBPINR 9th JAN26 113.0 CE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2180350,OPTCUR,PE,113.0,GBPINR,GBPINR09JAN26P113.0,GBPINR 9th JAN26 113.0 PE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2180439,OPTCUR,CE,112.75,GBPINR,GBPINR09JAN26C112.75,GBPINR 9th JAN26 112.75 CE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2180433,OPTCUR,PE,112.75,GBPINR,GBPINR09JAN26P112.75,GBPINR 9th JAN26 112.75 PE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2180076,OPTCUR,CE,112.5,GBPINR,GBPINR09JAN26C112.5,GBPINR 9th JAN26 112.5 CE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2180063,OPTCUR,PE,112.5,GBPINR,GBPINR09JAN26P112.5,GBPINR 9th JAN26 112.5 PE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2180457,OPTCUR,CE,112.25,GBPINR,GBPINR09JAN26C112.25,GBPINR 9th JAN26 112.25 CE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2180446,OPTCUR,PE,112.25,GBPINR,GBPINR09JAN26P112.25,GBPINR 9th JAN26 112.25 PE,2026-01-09,1,0.0025
BCD,bcs_fo,GBPINR,2101236,OPTCUR,CE,113.0,GBPINR,GBPINR16JAN26C113.0,GBPINR 16th JAN26 113.0 CE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101227,OPTCUR,PE,113.0,GBPINR,GBPINR16JAN26P113.0,GBPINR 16th JAN26 113.0 PE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101364,OPTCUR,CE,112.75,GBPINR,GBPINR16JAN26C112.75,GBPINR 16th JAN26 112.75 CE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101356,OPTCUR,PE,112.75,GBPINR,GBPINR16JAN26P112.75,GBPINR 16th JAN26 112.75 PE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101570,OPTCUR,CE,112.5,GBPINR,GBPINR16JAN26C112.5,GBPINR 16th JAN26 112.5 CE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101557,OPTCUR,PE,112.5,GBPINR,GBPINR16JAN26P112.5,GBPINR 16th JAN26 112.5 PE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101314,OPTCUR,CE,112.25,GBPINR,GBPINR16JAN26C112.25,GBPINR 16th JAN26 112.25 CE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101300,OPTCUR,PE,112.25,GBPINR,GBPINR16JAN26P112.25,GBPINR 16th JAN26 112.25 PE,2026-01-16,1,0.0025
BCD,bcs_fo,GBPINR,2101929,OPTCUR,CE,113.0,GBPINR,GBPINR23JAN26C113.0,GBPINR 23rd JAN26 113.0 CE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2101921,OPTCUR,PE,113.0,GBPINR,GBPINR23JAN26P113.0,GBPINR 23rd JAN26 113.0 PE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2101960,OPTCUR,CE,112.75,GBPINR,GBPINR23JAN26C112.75,GBPINR 23rd JAN26 112.75 CE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2101951,OPTCUR,PE,112.75,GBPINR,GBPINR23JAN26P112.75,GBPINR 23rd JAN26 112.75 PE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2102133,OPTCUR,CE,112.5,GBPINR,GBPINR23JAN26C112.5,GBPINR 23rd JAN26 112.5 CE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2102124,OPTCUR,PE,112.5,GBPINR,GBPINR23JAN26P112.5,GBPINR 23rd JAN26 112.5 PE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2101984,OPTCUR,CE,112.25,GBPINR,GBPINR23JAN26C112.25,GBPINR 23rd JAN26 112.25 CE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2101974,OPTCUR,PE,112.25,GBPINR,GBPINR23JAN26P112.25,GBPINR 23rd JAN26 112.25 PE,2026-01-23,1,0.0025
BCD,bcs_fo,GBPINR,2102361,OPTCUR,CE,113.0,GBPINR,GBPINR30JAN26C113.0,GBPINR 30th JAN26 113.0 CE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2102761,OPTCUR,PE,113.0,GBPINR,GBPINR30JAN26P113.0,GBPINR 30th JAN26 113.0 PE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2102417,OPTCUR,CE,112.75,GBPINR,GBPINR30JAN26C112.75,GBPINR 30th JAN26 112.75 CE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2102409,OPTCUR,PE,112.75,GBPINR,GBPINR30JAN26P112.75,GBPINR 30th JAN26 112.75 PE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2102590,OPTCUR,CE,112.5,GBPINR,GBPINR30JAN26C112.5,GBPINR 30th JAN26 112.5 CE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2102584,OPTCUR,PE,112.5,GBPINR,GBPINR30JAN26P112.5,GBPINR 30th JAN26 112.5 PE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2102439,OPTCUR,CE,112.25,GBPINR,GBPINR30JAN26C112.25,GBPINR 30th JAN26 112.25 CE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2102430,OPTCUR,PE,112.25,GBPINR,GBPINR30JAN26P112.25,GBPINR 30th JAN26 112.25 PE,2026-01-30,1,0.0025
BCD,bcs_fo,GBPINR,2103083,OPTCUR,CE,113.0,GBPINR,GBPINR06FEB26C113.0,GBPINR 6th FEB26 113.0 CE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2103071,OPTCUR,PE,113.0,GBPINR,GBPINR06FEB26P113.0,GBPINR 6th FEB26 113.0 PE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2103177,OPTCUR,CE,112.75,GBPINR,GBPINR06FEB26C112.75,GBPINR 6th FEB26 112.75 CE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2103166,OPTCUR,PE,112.75,GBPINR,GBPINR06FEB26P112.75,GBPINR 6th FEB26 112.75 PE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2103340,OPTCUR,CE,112.5,GBPINR,GBPINR06FEB26C112.5,GBPINR 6th FEB26 112.5 CE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2103330,OPTCUR,PE,112.5,GBPINR,GBPINR06FEB26P112.5,GBPINR 6th FEB26 112.5 PE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2103133,OPTCUR,CE,112.25,GBPINR,GBPINR06FEB26C112.25,GBPINR 6th FEB26 112.25 CE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2103121,OPTCUR,PE,112.25,GBPINR,GBPINR06FEB26P112.25,GBPINR 6th FEB26 112.25 PE,2026-02-06,1,0.0025
BCD,bcs_fo,GBPINR,2127987,OPTCUR,CE,113.0,GBPINR,GBPINR29DEC25C113.0,GBPINR 29th DEC 113.0 CE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2127986,OPTCUR,PE,113.0,GBPINR,GBPINR29DEC25P113.0,GBPINR 29th DEC 113.0 PE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2127199,OPTCUR,CE,112.75,GBPINR,GBPINR29DEC25C112.75,GBPINR 29th DEC 112.75 CE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2127189,OPTCUR,PE,112.75,GBPINR,GBPINR29DEC25P112.75,GBPINR 29th DEC 112.75 PE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2127574,OPTCUR,CE,112.5,GBPINR,GBPINR29DEC25C112.5,GBPINR 29th DEC 112.5 CE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2127566,OPTCUR,PE,112.5,GBPINR,GBPINR29DEC25P112.5,GBPINR 29th DEC 112.5 PE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2127231,OPTCUR,CE,112.25,GBPINR,GBPINR29DEC25C112.25,GBPINR 29th DEC 112.25 CE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2127219,OPTCUR,PE,112.25,GBPINR,GBPINR29DEC25P112.25,GBPINR 29th DEC 112.25 PE,2025-12-29,1,0.0025
BCD,bcs_fo,GBPINR,2140828,OPTCUR,CE,113.0,GBPINR,GBPINR27MAR26C113.0,GBPINR 27th MAR26 113.0 CE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2140818,OPTCUR,PE,113.0,GBPINR,GBPINR27MAR26P113.0,GBPINR 27th MAR26 113.0 PE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2140981,OPTCUR,CE,112.75,GBPINR,GBPINR27MAR26C112.75,GBPINR 27th MAR26 112.75 CE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2140964,OPTCUR,PE,112.75,GBPINR,GBPINR27MAR26P112.75,GBPINR 27th MAR26 112.75 PE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2140434,OPTCUR,CE,112.5,GBPINR,GBPINR27MAR26C112.5,GBPINR 27th MAR26 112.5 CE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2140423,OPTCUR,PE,112.5,GBPINR,GBPINR27MAR26P112.5,GBPINR 27th MAR26 112.5 PE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2140908,OPTCUR,CE,112.25,GBPINR,GBPINR27MAR26C112.25,GBPINR 27th MAR26 112.25 CE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2140893,OPTCUR,PE,112.25,GBPINR,GBPINR27MAR26P112.25,GBPINR 27th MAR26 112.25 PE,2026-03-27,1,0.0025
BCD,bcs_fo,GBPINR,2155858,OPTCUR,CE,113.0,GBPINR,GBPINR26JUN26C113.0,GBPINR 26th JUN26 113.0 CE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2155849,OPTCUR,PE,113.0,GBPINR,GBPINR26JUN26P113.0,GBPINR 26th JUN26 113.0 PE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2155886,OPTCUR,CE,112.75,GBPINR,GBPINR26JUN26C112.75,GBPINR 26th JUN26 112.75 CE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2155877,OPTCUR,PE,112.75,GBPINR,GBPINR26JUN26P112.75,GBPINR 26th JUN26 112.75 PE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2155492,OPTCUR,CE,112.5,GBPINR,GBPINR26JUN26C112.5,GBPINR 26th JUN26 112.5 CE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2155480,OPTCUR,PE,112.5,GBPINR,GBPINR26JUN26P112.5,GBPINR 26th JUN26 112.5 PE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2155921,OPTCUR,CE,112.25,GBPINR,GBPINR26JUN26C112.25,GBPINR 26th JUN26 112.25 CE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2155907,OPTCUR,PE,112.25,GBPINR,GBPINR26JUN26P112.25,GBPINR 26th JUN26 112.25 PE,2026-06-26,1,0.0025
BCD,bcs_fo,GBPINR,2100592,OPTCUR,CE,113.0,GBPINR,GBPINR28JAN26C113.0,GBPINR 28th JAN26 113.0 CE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2100576,OPTCUR,PE,113.0,GBPINR,GBPINR28JAN26P113.0,GBPINR 28th JAN26 113.0 PE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2100695,OPTCUR,CE,112.75,GBPINR,GBPINR28JAN26C112.75,GBPINR 28th JAN26 112.75 CE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2100684,OPTCUR,PE,112.75,GBPINR,GBPINR28JAN26P112.75,GBPINR 28th JAN26 112.75 PE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2100222,OPTCUR,CE,112.5,GBPINR,GBPINR28JAN26C112.5,GBPINR 28th JAN26 112.5 CE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2100203,OPTCUR,PE,112.5,GBPINR,GBPINR28JAN26P112.5,GBPINR 28th JAN26 112.5 PE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2100730,OPTCUR,CE,112.25,GBPINR,GBPINR28JAN26C112.25,GBPINR 28th JAN26 112.25 CE,2026-01-28,1,0.0025
BCD,bcs_fo,GBPINR,2100718,OPTCUR,PE,112.25,GBPINR,GBPINR28JAN26P112.25,GBPINR 28th JAN26 112.25 PE,2026-01-28,1,0.0025
BCD,bcs_fo,JPYINR,2171802,OPTCUR,CE,53.0,JPYINR,JPYINR26DEC25C53.0,JPYINR 26th DEC 53.0 CE,2025-12-26,1,0.0025
BCD,bcs_fo,JPYINR,2171780,OPTCUR,PE,53.0,JPYINR,JPYINR26DEC25P53.0,JPYINR 26th DEC 53.0 PE,2025-12-26,1,0.0025
BCD,bcs_fo,JPYINR,2171983,OPTCUR,CE,52.75,JPYINR,JPYINR26DEC25C52.75,JPYINR 26th DEC 52.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,JPYINR,2171964,OPTCUR,PE,52.75,JPYINR,JPYINR26DEC25P52.75,JPYINR 26th DEC 52.75 PE,2025-12-26,1,0.0025
